Player ID,Turn Number,Coins,Total Cards,Total Landmarks,Dice Roll,Action,Purchase,Income
1,4,3,10,0,4,Rolled Dice,N/A,10
1,4,0,11,0,N/A,purchase,images/6.png,0
1,4,0,11,0,N/A,Player 1 Turn End,N/A,0
2,22,9,16,0,6,Rolled Dice,N/A,0
2,22,5,17,0,6,purchase,images/18.png,0
1,4,0,11,0,N/A,Player 1 Turn End,N/A,0
2,23,12,17,0,4,Rolled Dice,N/A,14
2,23,0,17,1,N/A,purchase,images/25.png,0
2,23,0,17,1,4,skip,Bought Landmark: Amusement Park,0
2,24,2,17,1,3,Rolled Dice,N/A,4
2,24,0,18,1,3,purchase,images/16.png,0
1,4,3,11,0,2,Rolled Dice,N/A,10
1,4,1,12,0,N/A,purchase,images/8.png,0
1,4,1,12,0,N/A,Player 1 Turn End,N/A,0
2,25,4,18,1,1,Rolled Dice,N/A,1
2,25,2,19,1,1,purchase,images/16.png,0
1,4,2,12,0,N/A,Player 1 Turn End,N/A,0
2,26,7,19,1,7,Rolled Dice,N/A,8
2,26,3,20,1,7,purchase,images/15.png,0
1,4,3,12,0,4,Rolled Dice,N/A,10
1,4,0,13,0,N/A,purchase,images/20.png,0
1,4,0,13,0,N/A,Player 1 Turn End,N/A,0
2,27,31,20,1,8,Rolled Dice,N/A,NaN
2,27,30,21,1,8,purchase,images/5.png,0
1,4,0,13,0,N/A,Player 1 Turn End,N/A,0
2,28,32,21,1,3,Rolled Dice,N/A,4
2,28,30,22,1,3,purchase,images/8.png,0
1,4,2,13,0,3,Rolled Dice,N/A,4
1,4,0,13,0,N/A,Player 1 Turn End,N/A,0
2,29,32,22,1,1,Rolled Dice,N/A,1
2,29,29,23,1,1,purchase,images/10.png,0
1,4,1,13,0,6,Rolled Dice,N/A,0
1,4,0,14,0,N/A,purchase,images/12.png,0
1,4,0,14,0,N/A,Player 1 Turn End,N/A,0
2,30,39,23,1,4,Rolled Dice,N/A,20
2,30,37,24,1,4,purchase,images/11.png,0
1,4,0,14,0,N/A,Player 1 Turn End,N/A,0
2,31,43,24,1,12,Rolled Dice,N/A,12
2,31,29,24,2,N/A,purchase,images/23.png,0
2,31,29,24,2,12,purchase,images/23.png,0
1,4,1,14,0,1,Rolled Dice,N/A,2
1,4,0,14,0,N/A,Player 1 Turn End,N/A,0
2,32,30,24,2,6,Rolled Dice,N/A,0
2,32,18,24,3,N/A,purchase,images/21.png,0
2,32,18,24,3,6,skip,Bought Landmark: Radio Tower,0
2,33,18,24,3,N/A,WIN,Won by 3 Landmarks,0
1,1,1,1,0,N/A,purchase,images/15.png,0
1,1,1,1,0,N/A,Player 1 Turn End,N/A,0
2,1,5,0,0,N/A,Buying Only Turn,N/A,0
2,1,3,1,0,N/A,purchase,images/4.png,0
1,2,0,2,0,N/A,purchase,images/14.png,0
1,2,0,2,0,N/A,Player 1 Turn End,N/A,0
2,2,3,1,0,N/A,Buying Only Turn,N/A,0
2,2,0,2,0,N/A,purchase,images/6.png,0
1,1,4,1,0,N/A,purchase,images/9.png,0
1,1,4,1,0,N/A,Player 1 Turn End,N/A,0
2,1,5,0,0,N/A,Buying Only Turn,N/A,0
2,1,2,1,0,N/A,purchase,images/19.png,0
1,2,3,2,0,N/A,purchase,images/12.png,0
1,2,3,2,0,N/A,Player 1 Turn End,N/A,0
2,2,2,1,0,N/A,Buying Only Turn,N/A,0
2,2,0,2,0,N/A,purchase,images/11.png,0
1,3,2,3,0,N/A,purchase,images/5.png,0
1,3,2,3,0,N/A,Player 1 Turn End,N/A,0
2,3,0,2,0,N/A,Buying Only Turn,N/A,0
2,3,0,2,0,N/A,skip,N/A,0
2,4,0,2,0,11,Rolled Dice,N/A,0
2,4,0,2,0,11,skip,N/A,0
2,5,0,2,0,2,Rolled Dice,N/A,0
2,5,0,2,0,2,skip,N/A,0
2,6,5,2,0,7,Rolled Dice,N/A,8
2,6,3,3,0,7,purchase,images/16.png,0
1,4,0,3,0,7,Rolled Dice,N/A,3
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,7,6,3,0,3,Rolled Dice,N/A,0
2,7,4,4,0,3,purchase,images/13.png,0
1,4,0,3,0,1,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,8,4,4,0,3,Rolled Dice,N/A,0
2,8,2,5,0,3,purchase,images/16.png,0
1,4,0,3,0,10,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,9,2,5,0,3,Rolled Dice,N/A,0
2,9,1,6,0,3,purchase,images/7.png,0
1,4,0,3,0,7,Rolled Dice,N/A,3
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,10,4,6,0,5,Rolled Dice,N/A,0
2,10,3,7,0,5,purchase,images/1.png,0
1,4,0,3,0,6,Rolled Dice,N/A,NaN
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,11,3,7,0,4,Rolled Dice,N/A,0
2,11,2,8,0,4,purchase,images/14.png,0
1,4,0,3,0,5,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,12,2,8,0,4,Rolled Dice,N/A,0
2,12,1,9,0,4,purchase,images/1.png,0
1,4,0,3,0,5,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,13,5,9,0,2,Rolled Dice,N/A,8
2,13,4,10,0,2,purchase,images/1.png,0
1,4,0,3,0,5,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,14,9,10,0,2,Rolled Dice,N/A,10
2,14,8,11,0,2,purchase,images/2.png,0
1,4,0,3,0,11,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,15,8,11,0,6,Rolled Dice,N/A,0
2,15,7,12,0,6,purchase,images/1.png,0
1,4,0,3,0,5,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,16,7,12,0,4,Rolled Dice,N/A,0
2,16,3,13,0,4,purchase,images/15.png,0
1,4,0,3,0,2,Rolled Dice,N/A,6
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,17,11,13,0,3,Rolled Dice,N/A,4
2,17,7,14,0,3,purchase,images/15.png,0
1,4,0,3,0,7,Rolled Dice,N/A,3
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,18,13,14,0,7,Rolled Dice,N/A,6
2,18,1,14,1,N/A,purchase,images/25.png,0
2,18,1,14,1,7,skip,Bought Landmark: Amusement Park,0
2,19,1,14,1,8,Rolled Dice,N/A,0
2,19,0,15,1,8,purchase,images/14.png,0
1,4,0,3,0,1,Rolled Dice,N/A,4
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,20,6,15,1,3,Rolled Dice,N/A,4
2,20,2,16,1,3,purchase,images/15.png,0
1,4,0,3,0,9,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,21,2,16,1,6,Rolled Dice,N/A,0
2,21,1,17,1,6,purchase,images/5.png,0
1,4,0,3,0,11,Rolled Dice,N/A,18
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,22,22,17,1,7,Rolled Dice,N/A,6
2,22,10,17,2,N/A,purchase,images/21.png,0
2,22,10,17,2,7,skip,Bought Landmark: Radio Tower,0
2,23,18,17,2,2,Rolled Dice,N/A,16
2,23,15,18,2,2,purchase,images/17.png,0
1,4,0,3,0,6,Rolled Dice,N/A,NaN
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,24,18,18,2,4,Rolled Dice,N/A,6
2,24,18,18,2,4,purchase,images/22.png,0
1,4,0,3,0,3,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,25,18,18,2,9,Rolled Dice,N/A,0
2,25,17,19,2,9,purchase,images/2.png,0
1,4,0,3,0,12,Rolled Dice,N/A,18
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,26,38,19,2,4,Rolled Dice,N/A,6
2,26,34,20,2,4,purchase,images/18.png,0
1,4,0,3,0,5,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,27,34,20,2,5,Rolled Dice,N/A,0
2,27,34,20,2,5,purchase,images/26.png,0
2,28,36,20,2,3,Rolled Dice,N/A,4
2,28,14,20,3,N/A,purchase,images/23.png,0
2,28,14,20,3,N/A,WIN,Won by purchasing French Restaurant,0
1,1,5,0,0,N/A,Player 1 Turn End,N/A,0
2,1,5,0,0,N/A,Buying Only Turn,N/A,0
2,1,3,1,0,N/A,purchase,images/11.png,0
2,2,3,1,0,3,purchase,images/23.png,0
1,2,2,1,0,N/A,purchase,images/17.png,0
1,2,2,1,0,N/A,Player 1 Turn End,N/A,0
2,3,3,1,0,N/A,Buying Only Turn,N/A,0
2,3,2,2,0,N/A,purchase,images/12.png,0
1,3,0,2,0,N/A,purchase,images/13.png,0
1,3,0,2,0,N/A,Player 1 Turn End,N/A,0
2,4,2,2,0,5,Rolled Dice,N/A,0
2,4,0,3,0,5,purchase,images/4.png,0
1,4,0,2,0,2,Rolled Dice,N/A,0
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,5,0,3,0,1,Rolled Dice,N/A,0
2,5,0,3,0,1,skip,N/A,0
2,6,0,3,0,3,Rolled Dice,N/A,0
2,6,0,3,0,3,skip,N/A,0
2,7,0,3,0,1,Rolled Dice,N/A,0
2,7,0,3,0,1,skip,N/A,0
2,8,0,3,0,6,Rolled Dice,N/A,0
2,8,0,3,0,6,skip,N/A,0
2,9,0,3,0,2,Rolled Dice,N/A,0
2,9,0,3,0,2,skip,N/A,0
2,10,0,3,0,3,Rolled Dice,N/A,0
2,10,0,3,0,3,skip,N/A,0
2,11,0,3,0,1,Rolled Dice,N/A,0
2,11,0,3,0,1,skip,N/A,0
2,12,0,3,0,3,Rolled Dice,N/A,0
2,12,0,3,0,3,skip,N/A,0
2,13,0,3,0,3,Rolled Dice,N/A,0
2,13,0,3,0,3,skip,N/A,0
2,14,0,3,0,6,Rolled Dice,N/A,0
2,14,0,3,0,6,skip,N/A,0
2,15,0,3,0,3,Rolled Dice,N/A,0
2,15,0,3,0,3,skip,N/A,0
2,16,0,3,0,3,Rolled Dice,N/A,0
2,16,0,3,0,3,skip,N/A,0
2,17,0,3,0,1,Rolled Dice,N/A,0
2,17,0,3,0,1,skip,N/A,0
2,18,0,3,0,2,Rolled Dice,N/A,0
2,18,0,3,0,2,skip,N/A,0
2,19,0,3,0,3,Rolled Dice,N/A,0
2,19,0,3,0,3,skip,N/A,0
2,20,0,3,0,2,Rolled Dice,N/A,0
2,20,0,3,0,2,skip,N/A,0
2,21,2,3,0,4,Rolled Dice,N/A,4
2,21,1,4,0,4,purchase,images/12.png,0
1,4,0,2,0,4,Rolled Dice,N/A,2
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,22,3,4,0,1,Rolled Dice,N/A,0
2,22,2,5,0,1,purchase,images/5.png,0
1,4,0,2,0,4,Rolled Dice,N/A,2
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,23,7,5,0,7,Rolled Dice,N/A,6
2,23,5,6,0,7,purchase,images/8.png,0
1,4,0,2,0,4,Rolled Dice,N/A,2
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,24,12,6,0,4,Rolled Dice,N/A,10
2,24,0,6,1,N/A,purchase,images/25.png,0
2,24,0,6,1,4,skip,Bought Landmark: Amusement Park,0
2,25,0,6,1,8,Rolled Dice,N/A,0
2,25,0,6,1,8,skip,N/A,0
2,26,0,6,1,6,Rolled Dice,N/A,0
2,26,0,6,1,6,skip,N/A,0
2,27,0,6,1,2,Rolled Dice,N/A,0
2,27,0,6,1,2,skip,N/A,0
2,28,5,6,1,4,Rolled Dice,N/A,10
2,28,3,7,1,4,purchase,images/16.png,0
1,4,0,2,0,3,Rolled Dice,N/A,0
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,29,3,7,1,1,Rolled Dice,N/A,0
2,29,1,8,1,1,purchase,images/4.png,0
1,4,0,2,0,7,Rolled Dice,N/A,3
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,30,4,8,1,6,Rolled Dice,N/A,0
2,30,3,9,1,6,purchase,images/7.png,0
1,4,0,2,0,5,Rolled Dice,N/A,0
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,31,10,9,1,4,Rolled Dice,N/A,14
2,31,9,10,1,4,purchase,images/1.png,0
1,4,0,2,0,7,Rolled Dice,N/A,3
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,32,19,10,1,4,Rolled Dice,N/A,14
2,32,7,10,2,N/A,purchase,images/21.png,0
2,32,7,10,2,4,skip,Bought Landmark: Radio Tower,0
2,33,13,10,2,11,Rolled Dice,N/A,NaN
2,33,9,11,2,11,purchase,images/15.png,0
1,4,0,2,0,1,Rolled Dice,N/A,1
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,34,11,11,2,1,Rolled Dice,N/A,2
2,34,9,12,2,1,purchase,images/16.png,0
1,4,0,2,0,8,Rolled Dice,N/A,0
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,35,9,12,2,6,Rolled Dice,N/A,0
2,35,8,13,2,6,purchase,images/12.png,0
1,4,0,2,0,6,Rolled Dice,N/A,0
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,36,11,13,2,2,Rolled Dice,N/A,6
2,36,10,14,2,2,purchase,images/14.png,0
1,4,0,2,0,2,Rolled Dice,N/A,1
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,37,14,14,2,7,Rolled Dice,N/A,6
2,37,13,15,2,7,purchase,images/1.png,0
1,4,6,2,0,8,Rolled Dice,N/A,6
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,38,13,15,2,5,Rolled Dice,N/A,0
2,38,12,16,2,5,purchase,images/7.png,0
1,4,0,2,0,5,Rolled Dice,N/A,0
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,39,18,16,2,2,Rolled Dice,N/A,12
2,39,18,16,2,2,purchase,images/26.png,0
1,4,0,2,0,1,Rolled Dice,N/A,2
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,40,23,16,2,7,Rolled Dice,N/A,6
2,40,22,17,2,7,purchase,images/12.png,0
1,4,0,2,0,1,Rolled Dice,N/A,2
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,41,31,17,2,4,Rolled Dice,N/A,14
2,41,27,18,2,4,purchase,images/18.png,0
1,4,0,2,0,6,Rolled Dice,N/A,0
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,42,31,18,2,3,Rolled Dice,N/A,8
2,42,9,18,3,N/A,purchase,images/26.png,0
2,42,9,18,3,N/A,WIN,Won by purchasing Museum,0
1,1,5,0,0,N/A,Player 1 Turn End,N/A,0
2,1,5,0,0,N/A,Buying Only Turn,N/A,0
2,1,4,1,0,N/A,purchase,images/12.png,0
2,2,4,1,0,3,purchase,images/26.png,0
1,2,4,1,0,N/A,purchase,images/3.png,0
1,2,4,1,0,N/A,Player 1 Turn End,N/A,0
2,3,4,1,0,N/A,Buying Only Turn,N/A,0
2,3,3,2,0,N/A,purchase,images/12.png,0
1,3,3,2,0,N/A,purchase,images/5.png,0
1,3,3,2,0,N/A,Player 1 Turn End,N/A,0
2,4,3,2,0,4,Rolled Dice,N/A,0
2,4,2,3,0,4,purchase,images/1.png,0
1,4,3,2,0,8,Rolled Dice,N/A,0
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,5,5,3,0,4,Rolled Dice,N/A,0
2,5,3,4,0,4,purchase,images/13.png,0
1,4,0,2,0,11,Rolled Dice,N/A,0
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,6,4,4,0,1,Rolled Dice,N/A,2
2,6,2,5,0,1,purchase,images/16.png,0
1,4,0,2,0,6,Rolled Dice,N/A,0
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,7,2,5,0,8,Rolled Dice,N/A,0
2,7,0,6,0,8,purchase,images/11.png,0
1,4,0,2,0,3,Rolled Dice,N/A,0
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,8,0,6,0,5,Rolled Dice,N/A,0
2,8,0,6,0,5,skip,N/A,0
2,9,0,6,0,8,Rolled Dice,N/A,0
2,9,0,6,0,8,skip,N/A,0
2,10,0,6,0,3,Rolled Dice,N/A,0
2,10,0,6,0,3,skip,N/A,0
2,11,0,6,0,9,Rolled Dice,N/A,0
2,11,0,6,0,9,skip,N/A,0
2,12,6,6,0,11,Rolled Dice,N/A,NaN
2,12,3,7,0,11,purchase,images/6.png,0
1,4,0,2,0,5,Rolled Dice,N/A,2
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,13,6,7,0,1,Rolled Dice,N/A,2
2,13,4,8,0,1,purchase,images/16.png,0
1,4,0,2,0,6,Rolled Dice,N/A,0
1,4,0,2,0,N/A,Player 1 Turn End,N/A,0
2,14,6,8,0,5,Rolled Dice,N/A,4
2,14,3,9,0,5,purchase,images/20.png,0
1,4,3,2,0,4,Rolled Dice,N/A,6
1,4,0,3,0,N/A,purchase,images/10.png,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,15,5,9,0,5,Rolled Dice,N/A,4
2,15,3,10,0,5,purchase,images/8.png,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,16,3,10,0,6,Rolled Dice,N/A,0
2,16,2,11,0,6,purchase,images/7.png,0
1,4,0,3,0,9,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,17,2,11,0,6,Rolled Dice,N/A,0
2,17,1,12,0,6,purchase,images/9.png,0
1,4,0,3,0,1,Rolled Dice,N/A,1
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,18,2,12,0,12,Rolled Dice,N/A,0
2,18,1,13,0,12,purchase,images/3.png,0
1,4,0,3,0,6,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,19,1,13,0,6,Rolled Dice,N/A,NaN
2,19,0,14,0,6,purchase,images/5.png,0
1,4,0,3,0,8,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,20,2,14,0,3,Rolled Dice,N/A,4
2,20,1,15,0,3,purchase,images/2.png,0
1,4,0,3,0,7,Rolled Dice,N/A,3
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,21,4,15,0,6,Rolled Dice,N/A,NaN
2,21,1,16,0,6,purchase,images/19.png,0
1,4,0,3,0,3,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,22,4,16,0,7,Rolled Dice,N/A,6
2,22,2,17,0,7,purchase,images/11.png,0
1,4,0,3,0,6,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,23,4,17,0,5,Rolled Dice,N/A,4
2,23,2,18,0,5,purchase,images/4.png,0
1,4,0,3,0,1,Rolled Dice,N/A,1
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,24,5,18,0,3,Rolled Dice,N/A,4
2,24,4,19,0,3,purchase,images/3.png,0
1,4,0,3,0,2,Rolled Dice,N/A,3
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,25,9,19,0,5,Rolled Dice,N/A,4
2,25,6,20,0,5,purchase,images/6.png,0
1,4,0,3,0,6,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,26,11,20,0,4,Rolled Dice,N/A,10
2,26,10,21,0,4,purchase,images/3.png,0
1,4,0,3,0,3,Rolled Dice,N/A,0
1,4,0,3,0,N/A,Player 1 Turn End,N/A,0
2,27,13,21,0,6,Rolled Dice,N/A,NaN
2,27,1,21,1,N/A,purchase,images/25.png,0
2,27,1,21,1,6,skip,Bought Landmark: Amusement Park,0
2,28,5,21,1,5,Rolled Dice,N/A,8
2,28,3,22,1,5,purchase,images/8.png,0
1,4,3,3,0,4,Rolled Dice,N/A,8
1,4,2,4,0,N/A,purchase,images/2.png,0
1,4,2,4,0,N/A,Player 1 Turn End,N/A,0
2,29,5,22,1,8,Rolled Dice,N/A,0
2,29,2,23,1,8,purchase,images/10.png,0
1,4,2,4,0,N/A,Player 1 Turn End,N/A,0
2,30,7,23,1,4,Rolled Dice,N/A,10
2,30,4,24,1,4,purchase,images/20.png,0
1,4,2,4,0,8,Rolled Dice,N/A,0
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,31,10,24,1,5,Rolled Dice,N/A,8
2,31,8,25,1,5,purchase,images/16.png,0
1,4,0,4,0,3,Rolled Dice,N/A,0
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,32,13,25,1,4,Rolled Dice,N/A,10
2,32,1,25,2,N/A,purchase,images/21.png,0
2,32,1,25,2,4,skip,Bought Landmark: Radio Tower,0
2,33,6,25,2,4,Rolled Dice,N/A,10
2,33,5,26,2,4,purchase,images/9.png,0
1,4,0,4,0,6,Rolled Dice,N/A,0
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,34,10,26,2,2,Rolled Dice,N/A,12
2,34,10,26,2,2,purchase,images/23.png,0
2,35,15,26,2,4,Rolled Dice,N/A,10
2,35,14,27,2,4,purchase,images/2.png,0
1,4,2,4,0,10,Rolled Dice,N/A,0
1,4,0,4,0,N/A,Player 1 Turn End,N/A,0
2,36,28,27,2,9,Rolled Dice,N/A,NaN
2,36,26,28,2,9,purchase,images/8.png,0
1,1,2,1,0,N/A,purchase,images/17.png,0
1,1,2,1,0,N/A,Player 1 Turn End,N/A,0
2,1,5,0,0,N/A,Buying Only Turn,N/A,0
2,1,4,1,0,N/A,purchase,images/1.png,0
1,2,0,2,0,N/A,purchase,images/11.png,0
1,2,0,2,0,N/A,Player 1 Turn End,N/A,0
2,2,4,1,0,N/A,Buying Only Turn,N/A,0
2,2,2,2,0,N/A,purchase,images/16.png,0
1,1,4,1,0,N/A,purchase,images/7.png,0
1,1,4,1,0,N/A,Player 1 Turn End,N/A,0
2,1,5,0,0,N/A,Buying Only Turn,N/A,0
2,1,4,1,0,N/A,purchase,images/3.png,0
1,2,0,2,0,N/A,purchase,images/18.png,0
1,2,0,2,0,N/A,Player 1 Turn End,N/A,0
2,2,4,1,0,N/A,Buying Only Turn,N/A,0
2,2,3,2,0,N/A,purchase,images/1.png,0
1,1,4,1,0,N/A,purchase,images/12.png,0
1,1,4,1,0,N/A,Player 1 Turn End,N/A,0
2,1,5,0,0,N/A,Buying Only Turn,N/A,0
2,1,2,1,0,N/A,purchase,images/17.png,0
1,2,3,2,0,N/A,purchase,images/3.png,0
1,2,3,2,0,N/A,Player 1 Turn End,N/A,0
2,2,2,1,0,N/A,Buying Only Turn,N/A,0
2,2,1,2,0,N/A,purchase,images/3.png,0
1,3,2,3,0,N/A,purchase,images/7.png,0
1,3,2,3,0,N/A,Player 1 Turn End,N/A,0
2,3,1,2,0,N/A,Buying Only Turn,N/A,0
2,3,0,3,0,N/A,purchase,images/5.png,0
1,4,2,3,0,8,Rolled Dice,N/A,0
1,4,1,4,0,N/A,purchase,images/1.png,0
1,4,1,4,0,N/A,Player 1 Turn End,N/A,0
2,4,0,3,0,10,Rolled Dice,N/A,0
2,4,0,3,0,10,skip,N/A,0
1,4,1,4,0,5,Rolled Dice,N/A,0
1,4,0,5,0,N/A,purchase,images/14.png,0
1,4,0,5,0,N/A,Player 1 Turn End,N/A,0
2,5,0,3,0,1,Rolled Dice,N/A,1
2,5,0,3,0,1,skip,N/A,0
1,4,1,5,0,9,Rolled Dice,N/A,0
1,4,0,6,0,N/A,purchase,images/9.png,0
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,6,0,3,0,5,Rolled Dice,N/A,0
2,6,0,3,0,5,skip,N/A,0
1,4,0,6,0,8,Rolled Dice,N/A,0
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,7,0,3,0,6,Rolled Dice,N/A,0
2,7,0,3,0,6,skip,N/A,0
2,8,3,3,0,4,Rolled Dice,N/A,6
2,8,2,4,0,4,purchase,images/14.png,0
1,4,0,6,0,9,Rolled Dice,N/A,0
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,9,2,4,0,6,Rolled Dice,N/A,0
2,9,1,5,0,6,purchase,images/7.png,0
1,4,2,6,0,3,Rolled Dice,N/A,4
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,10,3,5,0,9,Rolled Dice,N/A,0
2,10,2,6,0,9,purchase,images/12.png,0
1,4,0,6,0,5,Rolled Dice,N/A,0
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,11,4,6,0,3,Rolled Dice,N/A,4
2,11,2,7,0,3,purchase,images/8.png,0
1,4,0,6,0,7,Rolled Dice,N/A,0
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,12,5,7,0,4,Rolled Dice,N/A,6
2,12,2,8,0,4,purchase,images/20.png,0
1,4,2,6,0,3,Rolled Dice,N/A,4
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,13,4,8,0,6,Rolled Dice,N/A,0
2,13,1,9,0,6,purchase,images/6.png,0
1,4,2,6,0,3,Rolled Dice,N/A,4
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,14,3,9,0,6,Rolled Dice,N/A,0
2,14,0,10,0,6,purchase,images/6.png,0
1,4,0,6,0,6,Rolled Dice,N/A,NaN
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,15,3,10,0,4,Rolled Dice,N/A,6
2,15,2,11,0,4,purchase,images/2.png,0
1,4,0,6,0,4,Rolled Dice,N/A,0
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,16,4,11,0,3,Rolled Dice,N/A,4
2,16,0,12,0,3,purchase,images/15.png,0
1,4,0,6,0,9,Rolled Dice,N/A,0
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,17,4,12,0,5,Rolled Dice,N/A,8
2,17,1,13,0,5,purchase,images/19.png,0
1,4,0,6,0,4,Rolled Dice,N/A,0
1,4,0,6,0,N/A,Player 1 Turn End,N/A,0
2,18,5,13,0,2,Rolled Dice,N/A,9
2,18,4,14,0,2,purchase,images/12.png,0
1,4,4,6,0,10,Rolled Dice,N/A,9
1,4,2,7,0,N/A,purchase,images/13.png,0
1,4,2,7,0,N/A,Player 1 Turn End,N/A,0
2,19,13,14,0,11,Rolled Dice,N/A,12
2,19,1,14,1,N/A,purchase,images/25.png,0
2,19,1,14,1,11,skip,Bought Landmark: Amusement Park,0
1,4,2,7,0,4,Rolled Dice,N/A,0
1,4,0,8,0,N/A,purchase,images/16.png,0
1,4,0,8,0,N/A,Player 1 Turn End,N/A,0
2,20,5,14,1,5,Rolled Dice,N/A,8
2,20,2,15,1,5,purchase,images/6.png,0
1,4,0,8,0,N/A,Player 1 Turn End,N/A,0
2,21,2,15,1,8,Rolled Dice,N/A,0
2,21,1,16,1,8,purchase,images/5.png,0
1,4,6,8,0,11,Rolled Dice,N/A,NaN
1,4,4,9,0,N/A,purchase,images/16.png,0
1,4,4,9,0,N/A,Player 1 Turn End,N/A,0
2,22,10,16,1,7,Rolled Dice,N/A,3
2,22,9,17,1,7,purchase,images/12.png,0
1,4,1,9,0,N/A,Player 1 Turn End,N/A,0
2,23,11,17,1,3,Rolled Dice,N/A,4
2,23,9,18,1,3,purchase,images/16.png,0
1,4,1,9,0,5,Rolled Dice,N/A,6
1,4,0,10,0,N/A,purchase,images/1.png,0
1,4,0,10,0,N/A,Player 1 Turn End,N/A,0
2,24,21,18,1,5,Rolled Dice,N/A,12
2,24,7,18,2,N/A,purchase,images/23.png,0
2,24,7,18,2,5,purchase,images/23.png,0
